Date,Open,High,Low,Close,Adj Close,Volume
2017-06-30,26.900000,27.799999,25.260000,27.799999,27.799999,11407039
2017-07-03,28.250000,28.750000,27.250000,27.500000,27.500000,496331
2017-07-04,27.500000,27.770000,26.805000,26.950001,26.950001,172959
2017-07-05,26.980000,27.280001,25.424999,25.549999,25.549999,251146
2017-07-06,25.650000,26.225000,25.594999,25.900000,25.900000,164755
2017-07-07,25.959999,26.500000,25.815001,26.250000,26.250000,118722
2017-07-10,26.370001,26.889999,26.100000,26.549999,26.549999,133496
2017-07-11,26.850000,27.250000,26.725000,27.200001,27.200001,183557
2017-07-12,27.500000,28.490000,27.400000,28.200001,28.200001,70912
2017-07-13,28.400000,28.400000,27.600000,27.600000,27.600000,22009
2017-07-14,28.000000,28.275000,27.280001,28.000000,28.000000,31735
2017-07-17,28.275000,29.799999,28.139999,29.299999,29.299999,174981
2017-07-18,29.305000,29.549999,28.280001,29.000000,29.000000,62654
2017-07-19,29.200001,29.445000,28.735001,28.900000,28.900000,65753
2017-07-20,28.504999,29.790001,28.504999,29.245001,29.245001,76842
2017-07-21,29.245001,29.395000,27.155001,28.000000,28.000000,31640
2017-07-24,27.504999,28.870001,27.504999,27.799999,27.799999,7105
2017-07-25,27.799999,28.445000,27.170000,27.459999,27.459999,35139
2017-07-26,27.799999,28.280001,27.389999,27.389999,27.389999,31012
2017-07-27,27.334999,27.805000,27.334999,27.805000,27.805000,17805
2017-07-28,27.500000,27.500000,27.264999,27.410000,27.410000,21163
2017-07-31,27.625000,28.160000,27.250000,27.700001,27.700001,66757
2017-08-01,28.200001,28.200001,27.325001,27.690001,27.690001,116033
2017-08-02,27.600000,27.889999,27.355000,27.650000,27.650000,23079
2017-08-03,27.625000,27.780001,27.320000,27.549999,27.549999,22273
2017-08-04,27.510000,27.700001,26.700001,26.879999,26.879999,27885
2017-08-07,27.195000,27.200001,26.540001,27.000000,27.000000,26709
2017-08-08,28.250000,28.740000,27.809999,28.400000,28.400000,140351
2017-08-09,28.830000,29.820000,28.200001,28.350000,28.350000,187600
2017-08-10,28.559999,28.625000,27.950001,28.000000,28.000000,127606
2017-08-11,27.900000,28.250000,27.730000,27.730000,27.730000,84579
2017-08-14,27.830000,27.969999,27.120001,27.200001,27.200001,35555
2017-08-15,27.075001,27.200001,26.900000,26.900000,26.900000,11514
2017-08-16,26.905001,27.760000,26.900000,27.035000,27.035000,10474
2017-08-17,27.004999,27.799999,27.004999,27.459999,27.459999,14316
2017-08-18,27.475000,27.855000,27.209999,27.355000,27.355000,10642
2017-08-21,27.365000,27.650000,27.010000,27.480000,27.480000,10129
2017-08-22,27.480000,28.000000,27.330000,27.840000,27.840000,21228
2017-08-23,28.120001,29.100000,27.690001,28.965000,28.965000,15418
