Date,Open,High,Low,Close,Adj Close,Volume
2020-05-01,119.849998,122.699997,119.430000,120.610001,120.610001,5613800
2020-05-04,121.260002,124.180000,120.309998,123.660004,123.660004,7674400
2020-05-05,124.940002,127.940002,124.849998,125.430000,125.430000,9241900
2020-05-06,127.050003,129.589996,126.120003,128.309998,128.309998,14031200
2020-05-07,139.919998,147.199997,139.279999,146.289993,146.289993,35487900
2020-05-08,143.250000,146.399994,142.110001,144.960007,144.960007,13159500
2020-05-11,142.960007,145.270004,142.179993,143.960007,143.960007,10273400
2020-05-12,144.000000,145.649994,140.910004,141.029999,141.029999,9757600
2020-05-13,140.199997,145.100006,139.610001,143.729996,143.729996,11142600
2020-05-14,142.070007,144.699997,141.429993,144.410004,144.410004,9272900
2020-05-15,142.899994,145.889999,141.630005,145.509995,145.509995,8361200
2020-05-18,148.125000,149.179993,145.990005,146.240005,146.240005,8576400
2020-05-19,146.750000,149.720001,145.220001,145.389999,145.389999,7779100
2020-05-20,148.000000,151.080002,147.899994,150.940002,150.940002,7811300
2020-05-21,150.580002,150.740005,148.039993,148.220001,148.220001,5612700
2020-05-22,148.259995,151.000000,147.360001,150.860001,150.860001,5724100
2020-05-26,154.119995,154.550003,146.289993,147.000000,147.000000,10267500
2020-05-27,145.479996,146.399994,140.020004,145.960007,145.960007,9554800
2020-05-28,144.729996,151.945007,144.509995,148.789993,148.789993,10026700
2020-05-29,150.500000,155.330002,148.929993,155.009995,155.009995,9861900
2020-06-01,154.899994,155.970001,153.050003,154.529999,154.529999,5658300
2020-06-02,156.000000,157.600006,154.610001,157.490005,157.490005,6344400
2020-06-03,157.490005,158.270996,155.119995,156.779999,156.779999,6732800
2020-06-04,156.699997,159.479996,153.634995,154.600006,154.600006,7554500
2020-06-05,152.979996,156.339996,150.000000,156.000000,156.000000,8446100
2020-06-08,154.279999,156.210007,153.110001,156.089996,156.089996,5494400
2020-06-09,155.789993,158.210007,155.595001,156.860001,156.860001,7265600
2020-06-10,157.600006,160.889999,157.600006,159.910004,159.910004,5881800
2020-06-11,158.339996,159.500000,152.914993,153.039993,153.039993,9041700
2020-06-12,157.059998,157.210007,151.889999,155.259995,155.259995,7038100
2020-06-15,152.630005,157.919998,152.220001,157.550003,157.550003,5115000
2020-06-16,160.190002,162.830002,158.300003,161.220001,161.220001,6537300
2020-06-17,162.839996,164.960007,161.660004,163.830002,163.830002,5582600
2020-06-18,164.720001,168.830002,164.309998,168.050003,168.050003,8583700
2020-06-19,170.600006,171.119995,164.009995,164.360001,164.360001,11332700
2020-06-22,165.580002,170.899994,165.550003,170.259995,170.259995,7793800
2020-06-23,172.000000,175.399994,170.399994,172.789993,172.789993,7693900
2020-06-24,170.595001,173.479996,164.289993,168.000000,168.000000,8931800
2020-06-25,169.000000,172.779999,168.190002,172.500000,172.500000,6650700
2020-06-26,173.710007,173.710007,168.600006,170.869995,170.869995,8158700
2020-06-29,171.479996,171.479996,165.559998,168.350006,168.350006,5423700
2020-06-30,170.699997,174.690002,169.410004,174.229996,174.229996,6831900
2020-07-01,174.625000,178.235001,172.559998,177.429993,177.429993,6869600
2020-07-02,179.690002,179.800003,176.720001,177.210007,177.210007,5943600
2020-07-06,180.289993,181.240005,174.460007,176.179993,176.179993,8348300
2020-07-07,177.690002,179.949997,176.309998,177.279999,177.279999,5529400
2020-07-08,178.889999,182.639999,178.500000,181.570007,181.570007,7233500
2020-07-09,183.399994,183.990005,179.149994,183.229996,183.229996,6340000
2020-07-10,181.630005,182.520004,177.130005,178.399994,178.399994,7583200
2020-07-13,180.419998,180.660004,170.740005,171.509995,171.509995,10234800
2020-07-14,168.750000,172.600006,164.330002,172.300003,172.300003,10624500
2020-07-15,172.990005,173.360001,169.009995,172.059998,172.059998,6659700
2020-07-16,169.899994,171.339996,166.500000,169.809998,169.809998,6630600
2020-07-17,171.500000,174.559998,169.539993,173.919998,173.919998,7354000
2020-07-20,174.649994,179.639999,172.679993,178.820007,178.820007,6025000
2020-07-21,179.250000,179.460007,174.320007,175.580002,175.580002,5698400
2020-07-22,176.160004,179.490005,175.729996,178.419998,178.419998,4669000
2020-07-23,178.149994,180.750000,171.940002,173.860001,173.860001,6999600
2020-07-24,171.080002,173.600006,169.080002,172.559998,172.559998,6256100
2020-07-27,173.919998,178.460007,172.389999,177.979996,177.979996,6868800
2020-07-28,178.009995,179.580002,176.009995,176.270004,176.270004,6125700
2020-07-29,178.449997,185.440002,178.270004,184.600006,184.600006,15436600
2020-07-30,191.809998,198.660004,189.130997,192.509995,192.509995,16803600
2020-07-31,193.050003,196.350006,191.690002,196.070007,196.070007,10863400
2020-08-03,198.250000,199.399994,195.220001,197.070007,197.070007,7958700
2020-08-04,196.350006,199.100006,195.520996,197.330002,197.330002,5771600
2020-08-05,199.000000,204.229996,198.089996,202.910004,202.910004,7565800
2020-08-06,202.000000,204.160004,198.880005,204.089996,204.089996,5821400
2020-08-07,203.710007,203.951004,196.699997,198.630005,198.630005,6525300
2020-08-10,198.699997,199.850006,191.690002,193.320007,193.320007,8792200
2020-08-11,192.000000,193.535004,186.520004,189.029999,189.029999,9155300
