Date,Open,High,Low,Close,Adj Close,Volume
2020-12-21,169.630005,173.059998,168.940002,171.759995,171.149872,4077400
2020-12-22,172.399994,173.110001,171.460007,172.350006,171.737778,3103200
2020-12-23,172.009995,176.330002,171.889999,174.910004,174.288681,4753000
2020-12-24,175.979996,176.509995,174.669998,175.190002,174.567688,1941200
2020-12-28,177.110001,177.460007,174.889999,176.389999,175.763428,2442000
2020-12-29,177.110001,177.770004,174.460007,175.039993,174.418213,2359700
2020-12-30,175.699997,176.059998,172.820007,173.880005,173.262344,1935200
2020-12-31,174.410004,176.669998,174.100006,176.529999,175.902924,2571300
2021-01-04,176.509995,178.089996,174.119995,177.630005,176.999023,3463100
2021-01-05,176.800003,181.970001,176.429993,180.369995,179.729279,4843300
2021-01-06,180.330002,189.470001,180.110001,188.919998,188.248917,5610100
2021-01-07,189.210007,192.350006,189.169998,191.100006,190.421188,4226700
2021-01-08,191.580002,193.880005,190.809998,193.600006,192.912308,3321500
2021-01-11,193.039993,199.500000,192.190002,195.279999,194.586319,7222000
2021-01-12,196.169998,199.289993,195.649994,199.100006,198.392761,3866700
2021-01-13,198.520004,199.960007,195.279999,196.820007,196.120865,4098200
2021-01-14,196.990005,199.399994,196.899994,198.009995,197.306625,3321200
2021-01-15,197.649994,198.850006,194.009995,194.800003,194.108032,4289900
2021-01-19,194.419998,194.750000,187.199997,188.160004,187.491623,5347800
2021-01-20,188.500000,188.699997,184.539993,188.300003,187.631119,3443200
2021-01-21,190.100006,194.089996,189.000000,191.270004,190.590576,4586600
2021-01-22,190.899994,192.380005,189.479996,191.910004,191.228302,3257100
2021-01-25,191.559998,193.110001,189.229996,190.149994,189.474548,3423900
2021-01-26,190.110001,190.559998,186.669998,187.699997,187.033249,3463600
2021-01-27,187.610001,187.699997,176.820007,178.279999,177.646713,6985900
2021-01-28,177.929993,185.419998,177.759995,183.580002,182.927887,3965200
2021-01-29,182.119995,183.500000,180.259995,181.169998,180.526443,3591900
2021-02-01,182.179993,185.000000,179.679993,183.570007,182.917923,2637300
2021-02-02,185.500000,189.039993,185.179993,185.589996,184.930740,2920500
2021-02-03,185.190002,186.929993,183.699997,185.110001,184.452454,2135400
2021-02-04,185.869995,188.740005,184.550003,188.589996,187.920090,2309500
2021-02-05,189.490005,190.330002,187.889999,188.860001,188.189133,2218600
2021-02-08,192.339996,194.479996,190.490005,193.949997,193.261047,3076400
2021-02-09,194.130005,196.250000,193.889999,194.289993,193.599838,2868600
2021-02-10,193.889999,194.449997,190.119995,192.440002,191.756424,2713500
2021-02-11,192.039993,193.169998,190.339996,190.410004,189.733627,1861800
2021-02-12,191.050003,191.869995,190.199997,191.429993,190.750000,1821500
2021-02-16,191.139999,192.580002,190.149994,190.589996,190.589996,2500300
2021-02-17,189.199997,194.220001,189.100006,193.600006,193.600006,3459300
2021-02-18,188.270004,191.559998,188.000000,191.410004,191.410004,2983500
2021-02-19,191.949997,192.449997,188.360001,188.820007,188.820007,3120100
2021-02-22,188.119995,190.410004,187.619995,188.990005,188.990005,2152600
2021-02-23,188.089996,188.729996,184.110001,186.360001,186.360001,2828100
2021-02-24,186.020004,187.729996,184.300003,187.080002,187.080002,3738400
2021-02-25,188.520004,190.300003,184.580002,185.080002,185.080002,4355600
2021-02-26,186.149994,186.830002,182.179993,183.440002,183.440002,4335100
2021-03-01,185.949997,187.580002,184.850006,186.089996,186.089996,3655400
2021-03-02,188.009995,193.580002,172.169998,173.490005,173.490005,22069500
2021-03-03,175.000000,176.869995,172.589996,173.610001,173.610001,8277000
2021-03-04,172.369995,174.610001,166.830002,169.820007,169.820007,7105000
2021-03-05,170.279999,174.979996,167.050003,172.610001,172.610001,6006100
2021-03-08,175.270004,178.470001,173.600006,176.869995,176.869995,4556700
2021-03-09,178.320007,180.740005,177.199997,179.179993,179.179993,3744700
2021-03-10,179.970001,181.630005,178.089996,178.580002,178.580002,3313100
2021-03-11,179.149994,180.089996,177.399994,179.320007,179.320007,3044200
2021-03-12,179.899994,180.350006,178.559998,180.009995,180.009995,2441300
2021-03-15,180.440002,181.789993,178.570007,181.100006,181.100006,3453100
2021-03-16,179.960007,180.690002,178.119995,180.210007,180.210007,3423800
2021-03-17,179.509995,179.660004,177.869995,178.399994,178.399994,2922400
2021-03-18,177.240005,181.149994,176.679993,179.610001,179.610001,2858600
2021-03-19,179.889999,188.300003,179.630005,187.550003,187.550003,7711600
2021-03-22,187.100006,190.380005,186.740005,188.039993,188.039993,3952200
2021-03-23,187.770004,190.789993,187.429993,188.919998,188.919998,2920200
2021-03-24,188.910004,189.460007,187.380005,188.279999,188.279999,2489700
2021-03-25,188.089996,193.369995,187.669998,192.699997,192.699997,3444700
2021-03-26,194.300003,201.229996,194.029999,200.949997,200.949997,6044500
2021-03-29,200.089996,201.960007,197.509995,198.210007,198.210007,3231800
2021-03-30,198.080002,201.360001,197.610001,199.649994,199.649994,2810800
2021-03-31,200.039993,201.330002,198.029999,198.070007,198.070007,3556600
2021-04-01,198.139999,201.470001,196.360001,200.720001,200.720001,2729500
2021-04-05,202.000000,205.800003,202.000000,205.350006,205.350006,2833000
2021-04-06,204.399994,207.380005,202.949997,205.429993,205.429993,2494900
2021-04-07,205.750000,206.000000,204.080002,204.449997,204.449997,2100400
2021-04-08,204.350006,204.809998,202.419998,203.460007,203.460007,3032600
2021-04-09,204.000000,205.669998,203.539993,205.360001,205.360001,2900100
2021-04-12,205.279999,206.350006,203.479996,205.100006,205.100006,3191300
2021-04-13,205.559998,206.000000,203.509995,204.940002,204.940002,2393400
2021-04-14,204.279999,206.000000,203.029999,205.710007,205.710007,2171300
2021-04-15,206.020004,206.210007,203.529999,205.759995,205.759995,3370300
2021-04-16,206.000000,209.490005,205.830002,208.550003,208.550003,4342300
2021-04-19,209.490005,210.860001,208.250000,208.649994,208.649994,2924500
2021-04-20,208.910004,209.490005,206.429993,207.270004,207.270004,2089800
2021-04-21,207.240005,208.410004,206.300003,206.770004,206.770004,2836900
2021-04-22,207.279999,207.649994,203.639999,205.570007,205.570007,2499300
2021-04-23,205.940002,206.800003,203.919998,206.009995,206.009995,2444600
2021-04-26,205.860001,206.020004,202.850006,203.630005,203.630005,2675700
2021-04-27,204.220001,205.330002,203.309998,204.360001,204.360001,2260000
2021-04-28,203.929993,205.250000,203.440002,204.460007,204.460007,1598800
2021-04-29,206.119995,208.410004,205.770004,207.380005,207.380005,1884900
2021-04-30,206.210007,208.149994,205.979996,207.259995,207.259995,1802000
